(844, 10, 333)
(1688, 11, 665)
(1689, 11, 666)
(845, 10, 334)
(1690, 11, 667)
(1691, 11, 668)
(423, 9, 168)
(846, 10, 335)
(1692, 11, 669)
(1693, 11, 670)
(847, 10, 336)
(1694, 11, 671)
(1695, 11, 672)
(53, 6, 22)
(106, 7, 43)
(212, 8, 85)
(424, 9, 169)
(848, 10, 337)
(1696, 11, 673)
(1697, 11, 674)
(849, 10, 338)
(1698, 11, 675)
(1699, 11, 676)
(425, 9, 170)
(850, 10, 339)
(1700, 11, 677)
(1701, 11, 678)
(851, 10, 340)
(1702, 11, 679)
(1703, 11, 680)
(213, 8, 86)
(426, 9, 171)
(852, 10, 341)
(1704, 11, 681)
(1705, 11, 682)
(853, 10, 342)
(1706, 11, 683)
(1707, 11, 684)
(427, 9, 172)
(854, 10, 343)
(1708, 11, 685)
(1709, 11, 686)
(855, 10, 344)
(1710, 11, 687)
(1711, 11, 688)
(107, 7, 44)
(214, 8, 87)
(428, 9, 173)
(856, 10, 345)
(1712, 11, 689)
(1713, 11, 690)
(857, 10, 346)
(1714, 11, 691)
(1715, 11, 692)
(429, 9, 174)
(858, 10, 347)
(1716, 11, 693)
(1717, 11, 694)
(859, 10, 348)
(1718, 11, 695)
(1719, 11, 696)
(215, 8, 88)
(430, 9, 175)
(860, 10, 349)
(1720, 11, 697)
(1721, 11, 698)
(861, 10, 350)
(1722, 11, 699)
(1723, 11, 700)
(431, 9, 176)
(862, 10, 351)
(1724, 11, 701)
(1725, 11, 702)
(863, 10, 352)
(1726, 11, 703)
(1727, 11, 704)
(27, 5, 12)
(54, 6, 23)
(108, 7, 45)
(216, 8, 89)
(432, 9, 177)
(864, 10, 353)
(1728, 11, 705)
(1729, 11, 706)
(865, 10, 354)
(1730, 11, 707)
(1731, 11, 708)
(433, 9, 178)
(866, 10, 355)
(1732, 11, 709)
(1733, 11, 710)
(867, 10, 356)
(1734, 11, 711)
(1735, 11, 712)
(217, 8, 90)
(434, 9, 179)
(868, 10, 357)
(1736, 11, 713)
(1737, 11, 714)
(869, 10, 358)
(1738, 11, 715)
(1739, 11, 716)
(435, 9, 180)
(870, 10, 359)
(1740, 11, 717)
(1741, 11, 718)
(871, 10, 360)
(1742, 11, 719)
(1743, 11, 720)
(109, 7, 46)
(218, 8, 91)
(436, 9, 181)
(872, 10, 361)
(1744, 11, 721)
(1745, 11, 722)
(873, 10, 362)
(1746, 11, 723)
(1747, 11, 724)
(437, 9, 182)
(874, 10, 363)
(1748, 11, 725)
(1749, 11, 726)
(875, 10, 364)
(1750, 11, 727)
(1751, 11, 728)
(219, 8, 92)
(438, 9, 183)
(876, 10, 365)
(1752, 11, 729)
(1753, 11, 730)
(877, 10, 366)
(1754, 11, 731)
(1755, 11, 732)
(439, 9, 184)
(878, 10, 367)
(1756, 11, 733)
(1757, 11, 734)
(879, 10, 368)
(1758, 11, 735)
(1759, 11, 736)
(55, 6, 24)
(110, 7, 47)
(220, 8, 93)
(440, 9, 185)
(880, 10, 369)
(1760, 11, 737)
(1761, 11, 738)
(881, 10, 370)
(1762, 11, 739)
(1763, 11, 740)
(441, 9, 186)
(882, 10, 371)
(1764, 11, 741)
(1765, 11, 742)
(883, 10, 372)
(1766, 11, 743)
(1767, 11, 744)
(221, 8, 94)
(442, 9, 187)
(884, 10, 373)
(1768, 11, 745)
(1769, 11, 746)
(885, 10, 374)
(1770, 11, 747)
(1771, 11, 748)
(443, 9, 188)
(886, 10, 375)
(1772, 11, 749)
(1773, 11, 750)
(887, 10, 376)
(1774, 11, 751)
(1775, 11, 752)
(111, 7, 48)
(222, 8, 95)
(444, 9, 189)
(888, 10, 377)
(1776, 11, 753)
(1777, 11, 754)
(889, 10, 378)
(1778, 11, 755)
(1779, 11, 756)
(445, 9, 190)
(890, 10, 379)
(1780, 11, 757)
(1781, 11, 758)
(891, 10, 380)
(1782, 11, 759)
(1783, 11, 760)
(223, 8, 96)
(446, 9, 191)
(892, 10, 381)
(1784, 11, 761)
(1785, 11, 762)
(893, 10, 382)
(1786, 11, 763)
(1787, 11, 764)
(447, 9, 192)
(894, 10, 383)
(1788, 11, 765)
(1789, 11, 766)
(895, 10, 384)
(1790, 11, 767)
(1791, 11, 768)
(7, 3, 4)
(14, 4, 7)
(28, 5, 13)
(56, 6, 25)
(112, 7, 49)
(224, 8, 97)
(448, 9, 193)
(896, 10, 385)
(1792, 11, 769)
(1793, 11, 770)
(897, 10, 386)
(1794, 11, 771)
(1795, 11, 772)
(449, 9, 194)
(898, 10, 387)
(1796, 11, 773)
(1797, 11, 774)
(899, 10, 388)
(1798, 11, 775)
(1799, 11, 776)
(225, 8, 98)
(450, 9, 195)
(900, 10, 389)
(1800, 11, 777)
(1801, 11, 778)
(901, 10, 390)
(1802, 11, 779)
(1803, 11, 780)
(451, 9, 196)
(902, 10, 391)
(1804, 11, 781)
(1805, 11, 782)
(903, 10, 392)
(1806, 11, 783)
(1807, 11, 784)
(113, 7, 50)
(226, 8, 99)
(452, 9, 197)
(904, 10, 393)
(1808, 11, 785)
(1809, 11, 786)
(905, 10, 394)
(1810, 11, 787)
(1811, 11, 788)
(453, 9, 198)
(906, 10, 395)
(1812, 11, 789)
(1813, 11, 790)
(907, 10, 396)
(1814, 11, 791)
(1815, 11, 792)
(227, 8, 100)
(454, 9, 199)
(908, 10, 397)
(1816, 11, 793)
(1817, 11, 794)
(909, 10, 398)
(1818, 11, 795)
(1819, 11, 796)
(455, 9, 200)
(910, 10, 399)
(1820, 11, 797)
(1821, 11, 798)
(911, 10, 400)
(1822, 11, 799)
(1823, 11, 800)
(57, 6, 26)
(114, 7, 51)
(228, 8, 101)
(456, 9, 201)
(912, 10, 401)
(1824, 11, 801)
(1825, 11, 802)
(913, 10, 402)
(1826, 11, 803)
(1827, 11, 804)
(457, 9, 202)
(914, 10, 403)
(1828, 11, 805)
(1829, 11, 806)
(915, 10, 404)
(1830, 11, 807)
(1831, 11, 808)
(229, 8, 102)
(458, 9, 203)
(916, 10, 405)
(1832, 11, 809)
(1833, 11, 810)
(917, 10, 406)
(1834, 11, 811)
(1835, 11, 812)
(459, 9, 204)
(918, 10, 407)
(1836, 11, 813)
(1837, 11, 814)
(919, 10, 408)
(1838, 11, 815)
(1839, 11, 816)
(115, 7, 52)
(230, 8, 103)
(460, 9, 205)
(920, 10, 409)
(1840, 11, 817)
(1841, 11, 818)
(921, 10, 410)
(1842, 11, 819)
(1843, 11, 820)
(461, 9, 206)
(922, 10, 411)
(1844, 11, 821)
(1845, 11, 822)
(923, 10, 412)
(1846, 11, 823)
(1847, 11, 824)
(231, 8, 104)
(462, 9, 207)
(924, 10, 413)
(1848, 11, 825)
(1849, 11, 826)
(925, 10, 414)
(1850, 11, 827)
(1851, 11, 828)
(463, 9, 208)
(926, 10, 415)
(1852, 11, 829)
(1853, 11, 830)
(927, 10, 416)
(1854, 11, 831)
(1855, 11, 832)
(29, 5, 14)
(58, 6, 27)
(116, 7, 53)
(232, 8, 105)
(464, 9, 209)
(928, 10, 417)
(1856, 11, 833)
(1857, 11, 834)
(929, 10, 418)
(1858, 11, 835)
(1859, 11, 836)
(465, 9, 210)
(930, 10, 419)
(1860, 11, 837)
(1861, 11, 838)
(931, 10, 420)
(1862, 11, 839)
(1863, 11, 840)
(233, 8, 106)
(466, 9, 211)
(932, 10, 421)
(1864, 11, 841)
(1865, 11, 842)
(933, 10, 422)
(1866, 11, 843)
(1867, 11, 844)
(467, 9, 212)
(934, 10, 423)
(1868, 11, 845)
(1869, 11, 846)
(935, 10, 424)
(1870, 11, 847)
(1871, 11, 848)
(117, 7, 54)
(234, 8, 107)
(468, 9, 213)
(936, 10, 425)
(1872, 11, 849)
(1873, 11, 850)
(937, 10, 426)
(1874, 11, 851)
(1875, 11, 852)
(469, 9, 214)
(938, 10, 427)
(1876, 11, 853)
(1877, 11, 854)
(939, 10, 428)
(1878, 11, 855)
(1879, 11, 856)
(235, 8, 108)
(470, 9, 215)
(940, 10, 429)
(1880, 11, 857)
(1881, 11, 858)
(941, 10, 430)
(1882, 11, 859)
(1883, 11, 860)
(471, 9, 216)
(942, 10, 431)
(1884, 11, 861)
(1885, 11, 862)
(943, 10, 432)
(1886, 11, 863)
(1887, 11, 864)
(59, 6, 28)
(118, 7, 55)
(236, 8, 109)
(472, 9, 217)
(944, 10, 433)
(1888, 11, 865)
(1889, 11, 866)
(945, 10, 434)
(1890, 11, 867)
(1891, 11, 868)
(473, 9, 218)
(946, 10, 435)
(1892, 11, 869)
(1893, 11, 870)
(947, 10, 436)
(1894, 11, 871)
(1895, 11, 872)
(237, 8, 110)
(474, 9, 219)
(948, 10, 437)
(1896, 11, 873)
(1897, 11, 874)
(949, 10, 438)
(1898, 11, 875)
(1899, 11, 876)
(475, 9, 220)
(950, 10, 439)
(1900, 11, 877)
(1901, 11, 878)
(951, 10, 440)
(1902, 11, 879)
(1903, 11, 880)
(119, 7, 56)
(238, 8, 111)
(476, 9, 221)
(952, 10, 441)
(1904, 11, 881)
(1905, 11, 882)
(953, 10, 442)
(1906, 11, 883)
(1907, 11, 884)
(477, 9, 222)
(954, 10, 443)
(1908, 11, 885)
(1909, 11, 886)
(955, 10, 444)
(1910, 11, 887)
(1911, 11, 888)
(239, 8, 112)
(478, 9, 223)
(956, 10, 445)
(1912, 11, 889)
(1913, 11, 890)
(957, 10, 446)
(1914, 11, 891)
(1915, 11, 892)
(479, 9, 224)
(958, 10, 447)
(1916, 11, 893)
(1917, 11, 894)
(959, 10, 448)
(1918, 11, 895)
(1919, 11, 896)
(15, 4, 8)
(30, 5, 15)
(60, 6, 29)
(120, 7, 57)
(240, 8, 113)
(480, 9, 225)
(960, 10, 449)
(1920, 11, 897)
(1921, 11, 898)
(961, 10, 450)
(1922, 11, 899)
(1923, 11, 900)
(481, 9, 226)
(962, 10, 451)
(1924, 11, 901)
(1925, 11, 902)
(963, 10, 452)
(1926, 11, 903)
(1927, 11, 904)
(241, 8, 114)
(482, 9, 227)
(964, 10, 453)
(1928, 11, 905)
(1929, 11, 906)
(965, 10, 454)
(1930, 11, 907)
(1931, 11, 908)
(483, 9, 228)
(966, 10, 455)
(1932, 11, 909)
(1933, 11, 910)
(967, 10, 456)
(1934, 11, 911)
(1935, 11, 912)
(121, 7, 58)
(242, 8, 115)
(484, 9, 229)
(968, 10, 457)
(1936, 11, 913)
(1937, 11, 914)
(969, 10, 458)
(1938, 11, 915)
(1939, 11, 916)
(485, 9, 230)
(970, 10, 459)
(1940, 11, 917)
(1941, 11, 918)
(971, 10, 460)
(1942, 11, 919)
(1943, 11, 920)
(243, 8, 116)
(486, 9, 231)
(972, 10, 461)
(1944, 11, 921)
(1945, 11, 922)
(973, 10, 462)
(1946, 11, 923)
(1947, 11, 924)
(487, 9, 232)
(974, 10, 463)
(1948, 11, 925)
(1949, 11, 926)
(975, 10, 464)
(1950, 11, 927)
(1951, 11, 928)
(61, 6, 30)
(122, 7, 59)
(244, 8, 117)
(488, 9, 233)
(976, 10, 465)
(1952, 11, 929)
(1953, 11, 930)
(977, 10, 466)
(1954, 11, 931)
(1955, 11, 932)
(489, 9, 234)
(978, 10, 467)
(1956, 11, 933)
(1957, 11, 934)
(979, 10, 468)
(1958, 11, 935)
(1959, 11, 936)
(245, 8, 118)
(490, 9, 235)
(980, 10, 469)
(1960, 11, 937)
(1961, 11, 938)
(981, 10, 470)
(1962, 11, 939)
(1963, 11, 940)
(491, 9, 236)
(982, 10, 471)
(1964, 11, 941)
(1965, 11, 942)
(983, 10, 472)
(1966, 11, 943)
(1967, 11, 944)
(123, 7, 60)
(246, 8, 119)
(492, 9, 237)
(984, 10, 473)
(1968, 11, 945)
(1969, 11, 946)
(985, 10, 474)
(1970, 11, 947)
(1971, 11, 948)
(493, 9, 238)
(986, 10, 475)
(1972, 11, 949)
(1973, 11, 950)
(987, 10, 476)
(1974, 11, 951)
(1975, 11, 952)
(247, 8, 120)
(494, 9, 239)
(988, 10, 477)
(1976, 11, 953)
(1977, 11, 954)
(989, 10, 478)
(1978, 11, 955)
(1979, 11, 956)
(495, 9, 240)
(990, 10, 479)
(1980, 11, 957)
(1981, 11, 958)
(991, 10, 480)
(1982, 11, 959)
(1983, 11, 960)
(31, 5, 16)
(62, 6, 31)
(124, 7, 61)
(248, 8, 121)
(496, 9, 241)
(992, 10, 481)
(1984, 11, 961)
(1985, 11, 962)
(993, 10, 482)
(1986, 11, 963)
(1987, 11, 964)
(497, 9, 242)
(994, 10, 483)
(1988, 11, 965)
(1989, 11, 966)
(995, 10, 484)
(1990, 11, 967)
(1991, 11, 968)
(249, 8, 122)
(498, 9, 243)
(996, 10, 485)
(1992, 11, 969)
(1993, 11, 970)
(997, 10, 486)
(1994, 11, 971)
(1995, 11, 972)
(499, 9, 244)
(998, 10, 487)
(1996, 11, 973)
(1997, 11, 974)
(999, 10, 488)
(1998, 11, 975)
(1999, 11, 976)
(125, 7, 62)
(250, 8, 123)
(500, 9, 245)
(1000, 10, 489)
(2000, 11, 977)
(2001, 11, 978)
(1001, 10, 490)
(2002, 11, 979)
(2003, 11, 980)
(501, 9, 246)
(1002, 10, 491)
(2004, 11, 981)
(2005, 11, 982)
(1003, 10, 492)
(2006, 11, 983)
(2007, 11, 984)
(251, 8, 124)
(502, 9, 247)
(1004, 10, 493)
(2008, 11, 985)
(2009, 11, 986)
(1005, 10, 494)
(2010, 11, 987)
(2011, 11, 988)
(503, 9, 248)
(1006, 10, 495)
(2012, 11, 989)
(2013, 11, 990)
(1007, 10, 496)
(2014, 11, 991)
(2015, 11, 992)
(63, 6, 32)
(126, 7, 63)
(252, 8, 125)
(504, 9, 249)
(1008, 10, 497)
(2016, 11, 993)
(2017, 11, 994)
(1009, 10, 498)
(2018, 11, 995)
(2019, 11, 996)
(505, 9, 250)
(1010, 10, 499)
(2020, 11, 997)
(2021, 11, 998)
(1011, 10, 500)
(2022, 11, 999)
(2023, 11, 1000)
(253, 8, 126)
(506, 9, 251)
(1012, 10, 501)
(2024, 11, 1001)
(1013, 10, 502)
(507, 9, 252)
(1014, 10, 503)
(1015, 10, 504)
(127, 7, 64)
(254, 8, 127)
(508, 9, 253)
(1016, 10, 505)
(1017, 10, 506)
(509, 9, 254)
(1018, 10, 507)
(1019, 10, 508)
(255, 8, 128)
(510, 9, 255)
(1020, 10, 509)
(1021, 10, 510)
(511, 9, 256)
(1022, 10, 511)
(1023, 10, 512)
